785288121051123700,"i_jem_20","Mon Oct 10 01:17:32 +0000 2016","RT @co6___: مشكله لما يكون فـ حياتك شخص ""مٌتناقض"" مره معك ومره ضدك🌚🔪."
785288125224460300,"mckoy_zhane","Mon Oct 10 01:17:33 +0000 2016","Trump says ""am I going to respond to that, I asume I am"" interupted her wow  #2920debate"
785288154597118000,"breezega","Mon Oct 10 01:17:40 +0000 2016","RT @mariashriver: I can't believe what I'm hearing. ""No I've never done those things."" What's happening?? #debate"
785288175572901900,"jarrettcathcart","Mon Oct 10 01:17:45 +0000 2016","Remember this when the videos come out trying to skew the context of this statement https://t.co/MhxZe1YUT5"
785288188164268000,"MaksimovaIndira","Mon Oct 10 01:17:48 +0000 2016","jvc
#ناقصني_هالوقت
#شاب_سعودي_يختص_في_فن_الكيك
#مباني_كليه_طالبات_طيبه_بينبع https://t.co/uQvjnNsYOo"
785288242681655300,"tdouble_u","Mon Oct 10 01:18:01 +0000 2016","HILLARY HAS TO BE SEETHING."
785288255243558900,"metal_melon","Mon Oct 10 01:18:04 +0000 2016","っていう嘘。"
785288293021646800,"chinglan_ninomi","Mon Oct 10 01:18:13 +0000 2016","RT @s26amnos: 王かわいいよ王(/ω＼*) https://t.co/rt6JXXDjF5"
785288326584602600,"hemacedo_","Mon Oct 10 01:18:21 +0000 2016","Felicidade do mês: eu sou off nas baladas e tem um casamento dia 22"
785288402065322000,"Bree_m24","Mon Oct 10 01:18:39 +0000 2016","RT @BrandonPulido: Looking for songwriters 🌊"
785288469182414800,"JulieKGilbert","Mon Oct 10 01:18:55 +0000 2016","Yeah, I'm gonna need a lot more booze tonight"
785288498551062500,"Sp0rT_","Mon Oct 10 01:19:02 +0000 2016","RT @avada_kaydavra: JUST WORDS?! JUST WORDS make people commit suicide. JUST WORDS change opinions. JUST WORDS. FUCK YOU TRUMP. THOSE ARE M…"
785288515324026900,"freddielm","Mon Oct 10 01:19:06 +0000 2016","Bombs being thrown. #Debate"
785288536278855700,"luisvleon","Mon Oct 10 01:19:11 +0000 2016","Este debate se esta yendo a la mierda que vaina..."
785288590817235000,"devidy_wright","Mon Oct 10 01:19:24 +0000 2016","RT @LoganRhoades: HILLARY 👏  CLINTON 👏 IS 👏 NOT 👏 BILL 👏 CLINTON 👏"
785288607586058200,"liarneet","Mon Oct 10 01:19:28 +0000 2016","まぁ、もちろん買えないですがｗ https://t.co/xeEJaMe8Mt"
785288615991582700,"pattiephillips","Mon Oct 10 01:19:30 +0000 2016","RT @doctorow: Sniff 26  #debatetonight"
785288636963094500,"SpecialToysSp","Mon Oct 10 01:19:35 +0000 2016","Micro Machines - Military - War Series # 21 The 1960's.  5 Pc.         SHIP W.W. https://t.co/bshgqkkRWP https://t.co/cONKb0KwYY"
785288670517616600,"ShearerAllie","Mon Oct 10 01:19:43 +0000 2016","RT @estrada_lizzy: ""Is Erin your son?"" https://t.co/xLgkTbovqw"
785288729208426500,"ZoeJemson","Mon Oct 10 01:19:57 +0000 2016","RT @scientistjadams: Embedding HER HUSBAND's accusers in the audience is a sick &amp; twisted sign of desperation. Another new low for @realDon…"
785288745994051600,"ma_mo455","Mon Oct 10 01:20:01 +0000 2016","وبالأول والأخير,خليك بسَيط,نظّف قلبك لاتأذي ولاتجرح أحد,خلّك شي محد ينساه من جماله✋🏻💙."
785288758572691500,"_dejionnaaa_","Mon Oct 10 01:20:04 +0000 2016","Females are CONFUSING 😂you moved on got a whole gf and I'm talking to people nd it's a problem like"
785288846674059300,"bg_brianna","Mon Oct 10 01:20:25 +0000 2016","RT @Elizabeth_Mac26: Sniff, sniff, sniff. I think Trump must be really sick. Maybe he doesn't have the stamina for the job. #debate"
785288859240194000,"Silly_Ninny","Mon Oct 10 01:20:28 +0000 2016","RT @BettyBowers: Trump has that same bad mic that makes him sound like a whiny coke fiend again. #Debate"
785288896993169400,"allysreflection","Mon Oct 10 01:20:37 +0000 2016","🍕 https://t.co/AwbDXNvbxh"
785288943109419000,"noemixrivera","Mon Oct 10 01:20:48 +0000 2016","RT @RoyseCityDebate: Yaaaasssss https://t.co/foP2Y0c8jo"
785288955726028800,"Tioggi_ch","Mon Oct 10 01:20:51 +0000 2016","Ancora polemiche sull'aria - https://t.co/MVYtyADHN7 -  

Arrivano le prime reazioni all'interrogazione di Henrik .… https://t.co/tJzuNCGYEN"
785288980858302500,"UberLyftGod","Mon Oct 10 01:20:57 +0000 2016","RT @net5millin5yrs: Need a part-time gig? Become a Lyft driver and make your own hours! https://t.co/WLVGAbmoZq"
785289123485454300,"yojeka","Mon Oct 10 01:21:31 +0000 2016","@ApelpisiaNaitre 호에...약하시면 억지로 드시면 안좋은걸요 8ㅁ8"
785289148630495200,"____skinnyyyy","Mon Oct 10 01:21:37 +0000 2016","RT @Eyy_Moreno: No cojan todo por moda,no amores, pls"
785289198978920400,"pullmanator1","Mon Oct 10 01:21:49 +0000 2016","He's one of my favorite wrestlers. That's probably because I always prefer the heels, but I think he's awesome https://t.co/Uwf0VVBelD"
785289203160580100,"ArcangelVenez","Mon Oct 10 01:21:50 +0000 2016","#ContactoConJulioLeon VIVIENDAS DIGNAS.. UNA BENDICIÓN DE DIOS PARA LOS HOGARES DE #YARACUY.. ESTAMOS CONTIGO..!! https://t.co/9UwEDjGgwS"
785289215777001500,"guy_fine_","Mon Oct 10 01:21:53 +0000 2016","Kivanc Tatlitug 
トルコ出身のモデル。 https://t.co/9bqZ4LfCpV"
785289287050883100,"demolaJOyekanmi","Mon Oct 10 01:22:10 +0000 2016","Lol @BLacC__ https://t.co/cH7Iup1F6t"
