788914155730251800,"richksu","Thu Oct 20 01:26:06 +0000 2016","He was referring to the Salamanca cousins. #Trump #BadHombres #debates"
788914218300878800,"cynthia_seskes","Thu Oct 20 01:26:21 +0000 2016","RT @MarkDavis: 20 minutes in, #Trump strong on borders. Constitution, protecting unborn.  Exactly what he needs.  #debatenight #debate"
788914231907233800,"aebrownrules","Thu Oct 20 01:26:24 +0000 2016","RT @CeeLeeMusic: Maybe #Trump means he wants to get rid of the drug lords competing with his personal drug dealer? 

#DebateNight… "
788914273430933500,"feminine_harbor","Thu Oct 20 01:26:34 +0000 2016","RT @AndreaGrazzini: #debate Ever heard of woman who had abortion in 9th mo, #Trump? Know any drs who've done 9 mo abortion? Us neither. #Hy…"
788914289474011100,"ottercreekart","Thu Oct 20 01:26:38 +0000 2016","RT @AJ_Ski_Bum: #Trump isn't gonna use trains and buses to deport undocumented immigrants. He's gonna make them all walk to Mexico like a 2…"
788914356075401200,"MaddyAllen__","Thu Oct 20 01:26:54 +0000 2016","Because she doesn't get anything done.... and she wanted the wall. #trump"
788914363629461500,"mysickness","Thu Oct 20 01:26:56 +0000 2016","RT @Cooperativa: #Trump: Hillary Clinton era partidaria de la pared con México en el 2006, pero ella no logra nunca nada https://t.co/hPjsK…"
788914472903643100,"PisoloBooks","Thu Oct 20 01:27:22 +0000 2016","#Amerika #Trump (use google translator)
https://t.co/kl91F4o0Ac"
788914473645936600,"chitaskforce","Thu Oct 20 01:27:22 +0000 2016","RT @chitaskforce: Here's a helpful media guide for reporters covering the  #debate #debates on how to better coverage of rape &amp; sexua… "
788914548426231800,"_tautoru","Thu Oct 20 01:27:40 +0000 2016","RT @KCTV5: .@HillaryClinton: ""Donald used undocumented workers to build #Trump Tower."" #debatenight https://t.co/mEajhpPGMv"
788914589819740200,"385817e00f464bb","Thu Oct 20 01:27:50 +0000 2016","RT @bfraser747: 💥💥 #Immigration 

Like it or not we cannot help everybody &amp; #Trump is going to get this situation under control… "
788914600523751400,"hakana","Thu Oct 20 01:27:52 +0000 2016","#Clinton:""Donald illegal göçmenleri kullanıp NY'ta #Trump tower inşaa etti"" https://t.co/MLlR4wMt27"
788914607708512300,"LaVozaz","Thu Oct 20 01:27:54 +0000 2016","#Trump Millones de personas han sido deportadas del país. Somos un país de leyes, ¿tenemos frontera o no lo tenemos? #Debate #inmigracion"
788914678558711800,"KimLittleTulsa","Thu Oct 20 01:28:11 +0000 2016","RT @Khary4Congress: Rulings do not just happen once a new Justice is appointed to the court. 

#Trump doesn't understand the workings of ou…"
788914708023742500,"Itzelaalejandra","Thu Oct 20 01:28:18 +0000 2016","RT @pedrosuarezjr: #Trump define bigly for us, please"
788914723500625900,"TRay1949","Thu Oct 20 01:28:22 +0000 2016","RT @cyvault: We need President Trump to Build the Wall, #LockHerUp, #DrainTheSwamp 

#debatenight https://t.co/4yZyPD2RUR"
788914749048295400,"Marymar21581021","Thu Oct 20 01:28:28 +0000 2016","RT @EverydaySexism: Are you watching tonight's Presidential #Debate? Have your #DebateSexism bingo card at the ready #Clinton #Trump… "
788914790970302500,"wycam1","Thu Oct 20 01:28:38 +0000 2016","#Trump gives a shout out to #Obama..""He's deported millions"". Isn't that good?"
788914809886613500,"prensa_libre","Thu Oct 20 01:28:42 +0000 2016","RT @inter_pl: #debatenight 
#Obama ha sacado a millones de personas (migrantes) de este país, dice #Trump ►https://t.co/YCWlEwCXek https://…"
